ID,AUTHOR,TIMELINE,DATE,TITLE,TECHNIQUE,TYPE,URL
14971,"KAUFFMANN, Angelica",1751-1800,1781,Portrait of a Young Woman,"Oil on canvas, 130 x 102 cm",portrait,https://www.wga.hu/html/k/kauffman/port_you.html
14972,"KAUFFMANN, Angelica",1751-1800,1786,Portrait of Prince Stanislaus Poniatowski,"Oil on canvas, 77 x 54 cm",portrait,https://www.wga.hu/html/k/kauffman/poniatow.html
14973,"KAUFFMANN, Angelica",1751-1800,1787,Self-Portrait,"Oil on canvas, 128 x 94 cm",portrait,https://www.wga.hu/html/k/kauffman/self_por.html
14974,"KAUFFMANN, Angelica",1751-1800,1790,Venus Induces Helen to Fall in Love with Paris,"Oil on canvas, 102 x 128 cm",mythological,https://www.wga.hu/html/k/kauffman/venushel.html
14975,"KAUFFMANN, Angelica",1751-1800,1795,Portrait of Charles Brudenell-Bruce,"Oil on canvas, 130 x 102 cm",portrait,https://www.wga.hu/html/k/kauffman/brudene1.html
14976,"KAUFFMANN, Angelica",1751-1800,1795,Portrait of Henrietta Maria Hill,"Oil on canvas, 130 x 102 cm",portrait,https://www.wga.hu/html/k/kauffman/brudene2.html
14977,"KAUFFMANN, Angelica",1751-1800,1795,Portrait of a Woman,"Oil on canvas, 131 x 103 cm",portrait,https://www.wga.hu/html/k/kauffman/port_wom.html
14978,"KAUFFMANN, Angelica",1751-1800,before 1782,Ariadne Abandoned by Theseus on Naxos,Oil on canvas,mythological,https://www.wga.hu/html/k/kauffman/ariadne.html
14979,"KAULBACH, Wilhelm von",1801-1850,1846,The Destruction of Jerusalem by Titus,"Oil on canvas, 585 x 705 cm",religious,https://www.wga.hu/html/k/kaulbach/destruct.html
14980,"KAULBACH, Wilhelm von",1801-1850,c. 1848,German Artists Make Their Sketches in Rome,"Oil on canvas, 82 x 169 cm",genre,https://www.wga.hu/html/k/kaulbach/german_a.html
14981,"KAUW, Albrecht",1651-1700,-,Still-Life,"Oil on canvas, 53 x 76 cm",still-life,https://www.wga.hu/html/k/kauw/stillie.html
14982,"KEIL, Bernhard",1651-1700,-,Return from the Hunt,"Oil on canvas, 110 x 149 cm",genre,https://www.wga.hu/html/k/keil/return.html
14983,"KEIL, Bernhard",1651-1700,-,Interior Scene,"Oil on canvas, 110 x 145 cm",genre,https://www.wga.hu/html/k/keil/scene.html
14984,"KEIL, Bernhard",1651-1700,-,Young Boy Selling Vegetables,"Oil on canvas, 96 x 133 cm",genre,https://www.wga.hu/html/k/keil/youngboy.html
14985,"KEIL, Bernhard",1651-1700,1654-55,The Grape-Picker,"Oil on canvas, 100 x 75 cm",genre,https://www.wga.hu/html/k/keil/grapepic.html
14986,"KEIL, Bernhard",1651-1700,after 1656,Boy Warming himself over Embers,"Oil on canvas, 74 x 97 cm",genre,https://www.wga.hu/html/k/keil/boygirl1.html
14987,"KEIL, Bernhard",1651-1700,after 1656,Girl Binding a Wreath of Flowers,"Oil on canvas, 73 x 97 cm",genre,https://www.wga.hu/html/k/keil/boygirl2.html
14988,"KEIRINCKX, Alexander",1601-1650,-,Forest Scene,"Oil on oak, 56,5 x 87,5 cm",landscape,https://www.wga.hu/html/k/keirinck/forestsc.html
14989,"KEIRINCKX, Alexander",1601-1650,-,Hunters in a Forest,"Oil on panel, 69 x 92 cm",landscape,https://www.wga.hu/html/k/keirinck/hunters.html
14990,"KEIRINCKX, Alexander",1601-1650,c. 1620,Landscape with Cephalus and Procris,"Oil on panel, 48 x 81 cm",landscape,https://www.wga.hu/html/k/keirinck/cephalus.html
14991,"KEIRINCKX, Alexander",1601-1650,c. 1621,Travellers on a Forest Path,"Oil on oak panel, 43 x 57 cm",landscape,https://www.wga.hu/html/k/keirinck/forest.html
14992,"KEIRINCKX, Alexander",1601-1650,c. 1621,Travellers on a Forest Path (detail),Oil on oak panel,landscape,https://www.wga.hu/html/k/keirinck/forest1.html
